"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.329171362E1,2.606080627E-1,-8.754245453E0,-1.352138214E0,8.861885113E0
4.330164963E1,4.638853455E-1,-8.812174988E0,-2.513572998E0,9.175383744E0
4.331158562E1,5.376818848E-1,-8.906778259E0,-2.612966309E0,9.297709056E0
4.332152162E1,3.999682617E-1,-9.130862274E0,-1.755549316E0,9.306695111E0
4.333145762E1,2.761756897E-1,-9.448801117E0,-6.198609924E-1,9.473137981E0
4.334139362E1,3.299139404E-1,-9.569300537E0,1.395098877E-1,9.576002244E0
4.335132963E1,4.754113770E-1,-9.461824036E0,5.304968262E-1,9.488601422E0
4.336126562E1,6.580316162E-1,-9.225764923E0,8.138575745E-1,9.284939858E0
4.337120162E1,9.557624817E-1,-9.039103088E0,1.046473846E0,9.149534091E0
4.338113762E1,1.318458252E0,-8.929530945E0,1.074914703E0,9.090120828E0
4.339107362E1,1.677860870E0,-8.938661957E0,8.355624390E-1,9.133075017E0
4.340100962E1,1.998494110E0,-9.177714844E0,3.606001282E-1,9.399705363E0
4.341094562E1,2.269131317E0,-9.483678589E0,-2.851570129E-1,9.755533355E0
4.342088062E1,2.301164703E0,-9.708810425E0,-9.972262573E-1,1.002750313E1
4.343081662E1,2.021246796E0,-9.822124786E0,-1.732646942E0,1.017652393E1
4.344075262E1,1.445993042E0,-9.872869263E0,-2.579136658E0,1.030613357E1
4.345068862E1,7.432044983E-1,-9.878108368E0,-2.967878265E0,1.034106761E1
4.346062462E1,1.498384094E-1,-9.937834167E0,-2.496059418E0,1.024760031E1
4.347056062E1,-2.514770508E-1,-1.013153137E1,-1.729353790E0,1.028113968E1
4.348049663E1,-5.405259705E-1,-1.045440994E1,-1.163979492E0,1.053288678E1
4.349043262E1,-7.520361328E-1,-1.087997498E1,-7.622149658E-1,1.093253792E1
4.350036862E1,-9.051676941E-1,-1.116393448E1,-3.514691162E-1,1.120608282E1
4.351030462E1,-9.816586304E-1,-1.135703293E1,-7.933502197E-2,1.139965546E1
4.352024062E1,-1.022972717E0,-1.150357819E1,-2.441423035E-1,1.155155356E1
4.353017663E1,-9.136999512E-1,-1.149774033E1,-6.786886597E-1,1.155393866E1
4.354011262E1,-5.390290833E-1,-1.133907028E1,-1.222657471E0,1.141752856E1
4.355004762E1,-1.269360352E-1,-1.126138184E1,-1.928439789E0,1.142601040E1
4.355998362E1,2.163002014E-1,-1.129431335E1,-2.623444519E0,1.159701518E1
4.356991963E1,5.944139099E-1,-1.156195679E1,-2.996019745E0,1.195860807E1
4.357985562E1,8.090675354E-1,-1.224857895E1,-3.009940796E0,1.263890898E1
4.358979162E1,7.842192078E-1,-1.263297958E1,-2.606679382E0,1.292292344E1
4.359972762E1,1.152603149E-1,-1.267115021E1,-1.989812164E0,1.282695151E1
4.360966362E1,-9.862989807E-1,-1.267204834E1,-8.271798706E-1,1.273726114E1
4.361959963E1,-2.158211975E0,-1.272878036E1,3.791615295E-1,1.291601688E1
4.362953612E1,-3.044668579E0,-1.274539581E1,1.460363159E0,1.318513488E1
4.363947212E1,-3.166814575E0,-1.298834061E1,1.546583862E0,1.345799494E1
4.364940812E1,-2.248474274E0,-1.322020844E1,9.210346985E-1,1.344164620E1
4.365934412E1,-1.975891113E-1,-1.299971695E1,7.015910339E-1,1.302013488E1
4.366928013E1,2.088007965E0,-1.255529114E1,4.249662781E-1,1.273482270E1
4.367921512E1,3.221900024E0,-1.222747284E1,5.165757751E-1,1.265537761E1
4.368915112E1,3.896996155E0,-1.248418900E1,1.265767822E0,1.313939580E1
4.369908712E1,4.269721069E0,-1.328816711E1,2.118694153E0,1.411717989E1
4.370902313E1,5.050347748E0,-1.359443024E1,2.912643127E0,1.479182328E1
4.371895912E1,5.941893768E0,-1.356119934E1,2.263592834E0,1.497785304E1
4.372889512E1,7.119195557E0,-1.259256363E1,7.113208008E-1,1.448314819E1
4.373883112E1,8.181686096E0,-1.139161102E1,-1.131497040E0,1.407085906E1
4.374876712E1,7.585475922E0,-1.017568954E1,-1.770667877E0,1.281481047E1
4.375870313E1,5.153034210E0,-8.752898254E0,-1.210981750E0,1.022905011E1
4.376863912E1,2.475402374E0,-8.057145081E0,-1.100361786E0,8.500352923E0
4.377857512E1,7.924520874E-1,-8.739426270E0,-1.294208679E0,8.870204504E0
4.378851112E1,-3.109034729E-1,-9.876162415E0,-1.045575714E0,9.936220287E0
4.379844712E1,-1.239422607E0,-1.061562469E1,-2.725831604E-1,1.069120936E1
4.380838312E1,-1.646126862E0,-1.093625793E1,1.092428284E0,1.111327453E1
4.381831812E1,-1.444645844E0,-1.067609894E1,9.803114319E-1,1.081790648E1
4.382825412E1,-8.093669128E-1,-1.026131149E1,-2.299218750E-1,1.029574924E1
4.383819012E1,-3.861968994E-1,-1.009141479E1,-7.054829407E-1,1.012341379E1
4.384812612E1,-3.517684937E-2,-9.952204285E0,-8.845106506E-1,9.991494714E0
4.385806212E1,6.349795532E-1,-9.618248749E0,-1.014290771E0,9.692403922E0
4.386799812E1,1.374142456E0,-9.004974060E0,-1.391506348E0,9.214885524E0
4.387793412E1,1.623224487E0,-8.400531006E0,-1.305285645E0,8.654914762E0
4.388787013E1,1.733994141E0,-7.777825928E0,-6.698570251E-1,7.996875657E0
4.389780612E1,1.984423370E0,-7.213798828E0,-6.840774536E-1,7.512974884E0
4.390774212E1,2.262545013E0,-6.802304535E0,-7.162605286E-1,7.204407406E0
4.391767812E1,2.372715912E0,-6.413263550E0,-7.647596741E-1,6.880740332E0
4.392761412E1,2.454296265E0,-6.007008362E0,-1.007255402E0,6.566755901E0
4.393755013E1,2.538870392E0,-5.655838623E0,-1.269959106E0,6.328283300E0
4.394748612E1,2.603685608E0,-5.452261963E0,-1.519789581E0,6.230256787E0
4.395742112E1,2.574945374E0,-5.279820557E0,-1.795965271E0,6.142665549E0
4.396735712E1,2.449655914E0,-5.131329346E0,-1.897753601E0,5.994399360E0
4.397729313E1,2.260748749E0,-5.008135529E0,-2.036215668E0,5.859913022E0
4.398722912E1,1.936223602E0,-4.870421906E0,-2.332898712E0,5.736931913E0
4.399716512E1,1.570833435E0,-4.810396729E0,-2.692900085E0,5.732289703E0
4.400710112E1,1.270108795E0,-4.792733459E0,-2.994672546E0,5.792368602E0
4.401703712E1,1.045875092E0,-4.750521240E0,-3.180885315E0,5.811999497E0
4.402697313E1,1.125359802E0,-4.607718201E0,-3.354374542E0,5.809417378E0
4.403690912E1,1.418749695E0,-4.466711426E0,-3.347488861E0,5.759344002E0
4.404684512E1,1.479223938E0,-4.671934662E0,-3.243904266E0,5.876903252E0
4.405678112E1,1.379980316E0,-5.102439423E0,-3.434308319E0,6.303467884E0
4.406671712E1,1.206491089E0,-5.577850800E0,-3.754492493E0,6.831123931E0
4.407665312E1,1.113085327E0,-6.159092102E0,-4.216431885E0,7.546633177E0
4.408658812E1,1.310524750E0,-6.967710571E0,-5.070855103E0,8.716652867E0
4.409652412E1,1.531016235E0,-8.015531616E0,-6.177803192E0,1.023513606E1
4.410646012E1,1.385967865E0,-9.222471771E0,-7.592660980E0,1.202594667E1
4.411639612E1,7.033872986E-1,-1.046533722E1,-8.941356354E0,1.378281141E1
4.412633212E1,-5.065466309E-1,-1.164578247E1,-1.027149033E1,1.553654892E1
4.413626812E1,-1.884880371E0,-1.265573227E1,-1.161958694E1,1.728395597E1
4.414620412E1,-2.980152740E0,-1.334534821E1,-1.197883987E1,1.817889529E1
4.415614013E1,-3.303181000E0,-1.343590988E1,-1.115495316E1,1.777266606E1
4.416607612E1,-2.805466003E0,-1.211011688E1,-1.040995239E1,1.621396556E1
4.417601212E1,-1.774410095E0,-9.834249573E0,-9.732311554E0,1.394915352E1
4.418594812E1,-8.470884705E-1,-7.534132690E0,-8.653504944E0,1.150494946E1
4.419588412E1,1.164578247E-1,-5.735922089E0,-7.576943665E0,9.503917083E0
4.420582013E1,1.225052490E0,-5.609285431E0,-6.501430206E0,8.673720734E0
4.421575612E1,1.928290100E0,-6.476581879E0,-5.107229462E0,8.470431413E0
4.422569112E1,1.956281891E0,-7.515421600E0,-2.766546936E0,8.243930047E0
4.423562712E1,2.453996887E0,-9.957593079E0,-2.339634705E-1,1.025819183E1
4.424556313E1,3.860921173E0,-1.442625046E1,1.998344421E0,1.506707652E1
4.425549912E1,6.302344208E0,-1.966924759E1,3.698059845E0,2.098271884E1
4.426543512E1,8.921747131E0,-2.198972214E1,3.982618103E0,2.406255802E1
4.427537112E1,1.042207718E1,-2.146551224E1,2.996019745E0,2.404920046E1
4.428530712E1,1.004276596E1,-1.873474091E1,-6.700067139E-1,2.126726531E1
4.429524313E1,5.253026276E0,-1.336780151E1,-7.635771332E0,1.626645033E1
4.430517912E1,1.201551361E0,-7.295828247E0,-8.797355804E0,1.149201047E1
4.431511512E1,-8.150550842E-1,-3.471580811E0,-4.468807068E0,5.717204275E0
4.432505112E1,-8.933422852E-1,-2.281854858E0,3.261717224E-1,2.472106395E0
4.433498712E1,7.467970276E-1,-2.665057983E0,4.480183411E0,5.266145008E0
4.434492312E1,1.557810516E0,-3.672912140E0,5.581143951E0,6.860482855E0
4.435485912E1,2.048789520E0,-4.938380585E0,4.062551880E0,6.714869252E0
4.436479412E1,2.402653656E0,-6.043831787E0,3.062182159E0,7.188713852E0
4.437473012E1,2.671494598E0,-7.158264313E0,2.612517242E0,8.074829887E0
4.438466612E1,2.856958923E0,-8.447383575E0,2.561772766E0,9.278102353E0
4.439460212E1,2.813549194E0,-9.967472534E0,2.825075226E0,1.073534433E1
4.440453812E1,2.140249329E0,-1.115375565E1,3.450624390E0,1.186986693E1
4.441447412E1,1.010847931E0,-1.201820801E1,4.485572205E0,1.286776963E1
4.442441013E1,-7.828720093E-2,-1.242820541E1,5.323829041E0,1.352070909E1
4.443434612E1,-4.363426208E-1,-1.253613098E1,5.092110901E0,1.353789379E1
4.444428212E1,-9.395960999E-1,-1.227058319E1,4.121978302E0,1.297847286E1
4.445421812E1,-1.144220581E0,-1.159413986E1,2.515668640E0,1.191897263E1
4.446415412E1,-6.959028625E-1,-1.076486435E1,9.620494080E-1,1.083014886E1
4.447409013E1,-5.062472534E-1,-9.796977081E0,-4.337380371E0,1.072613233E1
4.448402612E1,3.749702454E-1,-8.790619812E0,-1.383827316E1,1.639857931E1
4.449396212E1,7.813751221E-1,-8.677455139E0,-1.207119781E1,1.488699404E1
4.450389712E1,5.929170227E-1,-8.723858643E0,-7.848628693E0,1.174981841E1
4.451383313E1,4.549040222E-1,-9.291328583E0,-3.504961395E0,9.940849002E0
4.452376912E1,-3.278182983E-2,-1.009126511E1,-3.683839417E-1,1.009804005E1
4.453370512E1,-6.045927429E-1,-1.036115387E1,9.590556335E-1,1.042299523E1
4.454364112E1,-5.501060486E-1,-9.945168915E0,1.393751678E0,1.005741245E1
4.455357712E1,-3.046165466E-1,-9.174571381E0,1.786085815E0,9.351772762E0
4.456351313E1,6.541397095E-2,-8.640332336E0,1.672172699E0,8.800896739E0
4.457344912E1,4.924758911E-1,-8.730295258E0,1.153800659E0,8.819968466E0
4.458338512E1,5.355862427E-1,-9.126970367E0,1.279838562E-1,9.143567169E0
4.459332112E1,4.360432434E-1,-9.085805969E0,-9.352551270E-1,9.144217078E0
4.460325712E1,6.370751953E-1,-8.975485382E0,-1.597927094E0,9.138849689E0
4.461319312E1,6.909631348E-1,-8.937614136E0,-1.714235229E0,9.126717861E0
4.462312912E1,6.274951172E-1,-9.031768341E0,-1.445843353E0,9.168263330E0
4.463306454E1,5.996530151E-1,-9.279952240E0,-1.034199371E0,9.356637519E0
4.464300054E1,5.671705627E-1,-9.510173492E0,-5.774990845E-1,9.544558004E0
4.465293554E1,5.655239868E-1,-9.533225555E0,-1.339714050E-1,9.550924312E0
4.466287154E1,6.707551575E-1,-9.503138123E0,3.242257690E-1,9.532296104E0
4.467280754E1,9.141490173E-1,-9.452543335E0,6.635700989E-1,9.519798800E0
4.468274354E1,1.193468170E0,-9.300459595E0,8.193960571E-1,9.412455835E0
4.469267954E1,1.538201294E0,-9.152118073E0,6.994953918E-1,9.306805157E0
4.470261554E1,1.927092590E0,-9.170679474E0,2.592608643E-1,9.374554073E0
4.471255154E1,2.232457581E0,-9.443562012E0,-5.745053101E-1,9.720842899E0
4.472248754E1,2.238894196E0,-9.813293152E0,-1.572779388E0,1.018759072E1
4.473242354E1,1.825903015E0,-1.003153931E1,-2.406096497E0,1.047640220E1
4.474235954E1,1.162931671E0,-1.000100281E1,-2.664908295E0,1.041509498E1
4.475229554E1,3.730242920E-1,-1.005249573E1,-2.308649139E0,1.032093399E1
4.476223154E1,-2.728825378E-1,-1.035726196E1,-1.549727325E0,1.047611546E1
4.477216754E1,-6.786886597E-1,-1.072684341E1,-8.460406494E-1,1.078153851E1
4.478210354E1,-9.490264893E-1,-1.101843704E1,-4.797523499E-1,1.106963272E1
4.479203854E1,-1.049168243E0,-1.115659973E1,-4.725672913E-1,1.121578314E1
4.480197454E1,-9.982740784E-1,-1.115884506E1,-7.442523193E-1,1.122810250E1
4.481191054E1,-8.174501038E-1,-1.112905701E1,-1.209933929E0,1.122444095E1
4.482184654E1,-6.078858948E-1,-1.118683685E1,-1.458866272E0,1.129792613E1
4.483178254E1,-4.689747620E-1,-1.136391861E1,-1.332229614E0,1.145135011E1
4.484171854E1,-3.085084534E-1,-1.134341125E1,-1.296603699E0,1.142144201E1
4.485165454E1,9.430389404E-3,-1.110914841E1,-1.812431030E0,1.125602832E1
4.486159054E1,5.514532471E-1,-1.094913116E1,-2.711611176E0,1.129337899E1
4.487152654E1,1.293759613E0,-1.126138184E1,-3.494932251E0,1.186200178E1
4.488146254E1,1.719324646E0,-1.185714294E1,-3.648812256E0,1.252444597E1
4.489139854E1,1.383722534E0,-1.198797089E1,-3.271446991E0,1.250313958E1
4.490133454E1,2.727328491E-1,-1.167512146E1,-2.365381165E0,1.191544680E1
4.491127054E1,-1.103355560E0,-1.140089172E1,-6.216572571E-1,1.147101492E1
4.492120654E1,-2.453547821E0,-1.139999359E1,8.993298340E-1,1.169566351E1
4.493114254E1,-3.151246948E0,-1.133338211E1,1.025068359E0,1.180790720E1
4.494107754E1,-3.420686646E0,-1.187824905E1,1.510359192E-1,1.236190558E1
4.495101354E1,-3.182531891E0,-1.264690063E1,3.709286499E-1,1.304646285E1
4.496094954E1,-1.863474884E0,-1.333202591E1,1.017883301E0,1.350005703E1
4.497088554E1,3.567082214E-1,-1.343111984E1,1.045276337E0,1.347645442E1
4.498082154E1,1.857337646E0,-1.377839767E1,1.025218048E0,1.394076819E1
4.499075754E1,2.952160950E0,-1.440230026E1,1.889221344E0,1.482264026E1
4.500069354E1,4.231700134E0,-1.429617096E1,3.176843719E0,1.524401936E1
4.501062954E1,5.461542664E0,-1.422851166E1,3.089874573E0,1.555076581E1
4.502056554E1,6.239924011E0,-1.412537613E1,1.152603149E0,1.548519927E1
4.503050154E1,6.810687103E0,-1.312620392E1,-1.023122406E0,1.482327452E1
4.504043754E1,7.887547760E0,-1.174218201E1,-2.226919098E0,1.431961650E1
4.505037354E1,8.344996490E0,-1.034872971E1,-2.338886261E0,1.349835404E1
4.506030954E1,6.321055298E0,-8.852141876E0,-1.994452515E0,1.105866161E1
4.507024554E1,3.558549957E0,-8.070617065E0,-1.952240295E0,9.033790997E0
4.508018154E1,1.315614166E0,-8.983119507E0,-2.175276489E0,9.335904054E0
4.509011654E1,5.508544922E-2,-9.938732300E0,-1.871857452E0,1.011361876E1
4.510005254E1,-5.225633240E-1,-1.020712418E1,-8.870553589E-1,1.025891435E1
4.510998854E1,-1.096918945E0,-1.018721558E1,1.258133698E0,1.032305637E1
4.511992454E1,-1.670675812E0,-9.851463776E0,1.994751892E0,1.018928512E1
4.512986054E1,-1.519340515E0,-9.293873291E0,5.411247253E-1,9.432777551E0
4.513979654E1,-1.135838013E0,-9.001531219E0,-5.411247253E-1,9.089032306E0
4.514973254E1,-4.959187317E-1,-8.978628845E0,-1.062939606E0,9.054918660E0
4.515966854E1,3.203338623E-1,-8.832832031E0,-1.214723969E0,8.921720114E0
4.516960454E1,8.649014282E-1,-8.550219727E0,-1.303938446E0,8.692213028E0
4.517954054E1,1.014590149E0,-8.297994232E0,-7.435038757E-1,8.392788539E0
4.518947654E1,1.418749695E0,-7.797135773E0,-6.515950012E-1,7.951902477E0
4.519941254E1,1.872007141E0,-7.401807861E0,-6.694079590E-1,7.664155359E0
4.520934854E1,2.256108398E0,-6.990014191E0,-5.962101746E-1,7.369246234E0
4.521928454E1,2.609822845E0,-6.505172424E0,-5.948629761E-1,7.034366035E0
4.522922054E1,2.925516357E0,-5.995332642E0,-6.526428223E-1,6.702880134E0
4.523915554E1,3.068020020E0,-5.547763367E0,-7.179071045E-1,6.380110957E0
4.524909154E1,3.084485779E0,-5.257816315E0,-8.476872253E-1,6.154450305E0
4.525902754E1,3.027604065E0,-5.173691254E0,-1.017134857E0,6.080134117E0
4.526896354E1,2.856060791E0,-5.206473083E0,-1.156644745E0,6.049981180E0
4.527889954E1,2.633174286E0,-5.251379700E0,-1.419797516E0,6.043709172E0
4.528883554E1,2.348316650E0,-5.234315186E0,-1.845212860E0,6.026396689E0
4.529877154E1,2.076781311E0,-5.080435181E0,-2.575095062E0,6.062586644E0
4.530870754E1,1.814227295E0,-4.779111786E0,-3.160527649E0,6.010013740E0
4.531864354E1,1.616787872E0,-4.447102203E0,-3.315006409E0,5.777541737E0
4.532857954E1,1.583257599E0,-4.301305389E0,-3.405717773E0,5.710240470E0
4.533851554E1,1.581461334E0,-4.512067108E0,-3.450923767E0,5.896494245E0
4.534845154E1,1.582808533E0,-4.925956421E0,-3.542832642E0,6.270725049E0
4.535838754E1,1.432221680E0,-5.392236786E0,-3.747307434E0,6.720847380E0
4.536832354E1,1.286724243E0,-5.961353302E0,-3.991898804E0,7.288940151E0
4.537825954E1,1.379531250E0,-6.785988464E0,-4.643493805E0,8.337552436E0
4.538819454E1,1.522783356E0,-7.863597565E0,-5.631888428E0,9.791486254E0
4.539813054E1,1.557660828E0,-9.256451111E0,-6.780449982E0,1.157940829E1
4.540806654E1,1.107097778E0,-1.065394501E1,-8.203540649E0,1.349186010E1
4.541800254E1,2.279759216E-1,-1.189860672E1,-9.793833618E0,1.541259199E1
4.542793854E1,-9.717791748E-1,-1.276066406E1,-1.164398621E1,1.730206106E1
4.543787454E1,-2.137405243E0,-1.316856583E1,-1.280781601E1,1.849377674E1
4.544781054E1,-2.708467712E0,-1.282128799E1,-1.214349747E1,1.786577045E1
4.545774654E1,-2.557581482E0,-1.146465912E1,-1.057056839E1,1.580242221E1
4.546768254E1,-1.789678345E0,-9.461225281E0,-9.497899017E0,1.352508108E1
4.547761854E1,-6.409671021E-1,-7.970475311E0,-8.614585876E0,1.175374006E1
4.548755454E1,5.153782654E-1,-7.395820313E0,-7.523804169E0,1.056273648E1
4.549749054E1,1.396745453E0,-7.645501099E0,-6.506070557E0,1.013575547E1
4.550742654E1,1.872306519E0,-8.269703064E0,-5.312602386E0,1.000586151E1
4.551736254E1,2.458337860E0,-9.802665253E0,-3.530109100E0,1.070501478E1
4.552729854E1,3.486998749E0,-1.347812210E1,-1.217867432E0,1.397505409E1
4.553723454E1,4.934338989E0,-1.844838638E1,9.062155151E-1,1.911836520E1
4.554716954E1,6.786886597E0,-2.184123093E1,1.854343872E0,2.294645483E1
4.555710554E1,8.017178192E0,-2.168824905E1,1.565744019E0,2.317556574E1
4.556704154E1,8.229287109E0,-1.875045822E1,-1.770817566E-1,2.047760259E1
4.557697754E1,5.432053986E0,-1.381986145E1,-3.998934174E0,1.537814214E1
4.558691354E1,1.691632233E0,-8.306676178E0,-5.489684143E0,1.009946141E1
4.559684954E1,-4.423301697E-1,-3.823648682E0,-2.993624725E0,4.876241813E0
4.560678554E1,-5.828878784E-1,-1.438957672E0,-7.060816956E-1,1.705552351E0
4.561672154E1,5.147795105E-1,-1.133892059E0,1.710642700E0,2.115894041E0
4.562665754E1,1.500030670E0,-2.115101624E0,3.590283966E0,4.428756693E0
4.563659400E1,1.871558075E0,-3.357218628E0,3.519032135E0,5.211260280E0
4.564653000E1,2.333796844E0,-4.933141479E0,2.473606110E0,5.991762658E0
4.565646600E1,2.857557678E0,-6.805148621E0,1.869013367E0,7.613730662E0
4.566640200E1,3.352278900E0,-8.379424896E0,1.627266083E0,9.170634129E0
4.567633800E1,3.577560425E0,-9.796827393E0,1.551972656E0,1.054444805E1
4.568627400E1,3.358266449E0,-1.104702759E1,1.817071381E0,1.168830700E1
4.569621000E1,2.454445953E0,-1.187839874E1,2.808609467E0,1.245025898E1
4.570614500E1,1.109792175E0,-1.214753906E1,4.276457062E0,1.292603686E1
4.571608100E1,8.382568359E-3,-1.188019501E1,4.901257782E0,1.285151476E1
4.572601700E1,-6.527925110E-1,-1.152573212E1,3.869603119E0,1.217548632E1
4.573595300E1,-8.918453979E-1,-1.146376099E1,2.445015564E0,1.175547980E1
4.574588900E1,-1.064286804E0,-1.104178848E1,7.653584290E-1,1.111933329E1
4.575582500E1,-1.118773499E0,-9.798923035E0,-5.609435120E0,1.134620241E1
4.576576100E1,-1.401086426E-1,-8.874894562E0,-9.958790588E0,1.334019842E1
4.577569700E1,2.188449097E-1,-8.941056976E0,-8.030650177E0,1.202005554E1
4.578563300E1,3.462300110E-1,-9.330696716E0,-5.098098450E0,1.063825100E1
4.579556900E1,5.704637146E-1,-9.828411713E0,-2.087259521E0,1.006378447E1
4.580550500E1,3.680845642E-1,-1.017374359E1,-2.454895020E-1,1.018335947E1
4.581544100E1,3.614982605E-1,-1.021475830E1,6.565347290E-1,1.024221685E1
4.582537700E1,4.352947998E-1,-9.765392761E0,1.428180084E0,9.878870163E0
4.583531300E1,4.590953064E-1,-9.006171570E0,1.864522705E0,9.208601401E0
4.584524900E1,7.696994019E-1,-8.557853851E0,1.652264099E0,8.749815790E0
4.585518500E1,1.098715210E0,-8.670719147E0,9.208850098E-1,8.788434152E0
4.586512000E1,9.737251282E-1,-8.754245453E0,1.212478638E-2,8.808240522E0
4.587505600E1,7.934999084E-1,-8.758137360E0,-7.682025146E-1,8.827499488E0
4.588499200E1,7.390132141E-1,-8.928034058E0,-1.111289062E0,9.027230807E0
4.589492800E1,6.340814209E-1,-9.125323792E0,-9.660910034E-1,9.198202290E0
4.590486400E1,4.755610657E-1,-9.221423950E0,-5.466632080E-1,9.249846413E0
4.591480000E1,3.224295044E-1,-9.366172943E0,-2.104623413E-1,9.374083997E0
4.592473600E1,3.279679871E-1,-9.433682556E0,-1.564247131E-1,9.440677850E0
4.593467200E1,4.101470947E-1,-9.455237732E0,-6.511459351E-2,9.464353180E0
4.594460800E1,5.203179932E-1,-9.455088043E0,2.752775574E-1,9.473394241E0
4.595454400E1,7.092251587E-1,-9.447603607E0,5.429209900E-1,9.489730104E0
4.596448000E1,1.025517426E0,-9.379345551E0,6.560856628E-1,9.458026081E0
4.597441600E1,1.486109619E0,-9.309141541E0,5.526507568E-1,9.443201834E0
4.598435200E1,2.033970337E0,-9.273216248E0,1.576222229E-1,9.494968124E0
4.599428800E1,2.399360504E0,-9.251212006E0,-5.053491211E-1,9.570644291E0
4.600422400E1,2.416425018E0,-9.367819519E0,-1.182989960E0,9.746518232E0
4.601416000E1,2.136357422E0,-9.584868164E0,-1.838776245E0,9.990736651E0
4.602409500E1,1.567839661E0,-9.648485870E0,-2.199975128E0,1.001954547E1
4.603403100E1,8.884025574E-1,-9.733808441E0,-2.106868744E0,9.998759012E0
4.604396700E1,1.422042847E-1,-1.006027954E1,-1.692680054E0,1.020267672E1
4.605390300E1,-5.424719238E-1,-1.055784485E1,-1.282682648E0,1.064930225E1
4.606383900E1,-1.032403107E0,-1.096769257E1,-8.870553589E-1,1.105183259E1
4.607377500E1,-1.211730194E0,-1.121916962E1,-6.135740662E-1,1.130108535E1
4.608371100E1,-1.114432526E0,-1.131167725E1,-6.436614990E-1,1.138465204E1
4.609364700E1,-8.797206116E-1,-1.128832581E1,-9.599537659E-1,1.136317381E1
4.610358300E1,-4.462220764E-1,-1.105316483E1,-1.209185486E0,1.112805897E1
4.611351900E1,-1.416055298E-1,-1.103056183E1,-1.165775757E0,1.109289771E1
4.612345500E1,-5.987548828E-4,-1.121557709E1,-9.842033386E-1,1.125867781E1
4.613339100E1,2.240840149E-1,-1.119985977E1,-7.213499451E-1,1.122530259E1
4.614332700E1,3.278182983E-1,-1.137319931E1,-1.104403381E0,1.143139686E1
4.615326300E1,5.954617310E-1,-1.151031418E1,-1.866468658E0,1.167585596E1
4.616319900E1,8.716374207E-1,-1.227582230E1,-2.492017822E0,1.255650101E1
4.617313500E1,1.035845947E0,-1.283790344E1,-2.582130432E0,1.313591029E1
4.618307100E1,7.595205688E-1,-1.288610321E1,-2.288441162E0,1.310974792E1
4.619300600E1,2.095642090E-2,-1.281230667E1,-1.451681213E0,1.289430183E1
4.620294200E1,-8.604107666E-1,-1.275422745E1,-2.406994629E-1,1.278548242E1
4.621287800E1,-1.517993317E0,-1.250529510E1,1.033750305E0,1.263943626E1
4.622281400E1,-1.711840210E0,-1.228151047E1,1.631607056E0,1.250711949E1
4.623275000E1,-1.257534943E0,-1.219469101E1,1.453926544E0,1.234527381E1
4.624268600E1,-1.276844788E-1,-1.205907303E1,1.213825836E0,1.212068145E1
4.625262200E1,1.711391144E0,-1.209439957E1,6.372248840E-1,1.223149280E1
4.626255800E1,3.296145630E0,-1.251068390E1,3.992198181E-1,1.294376932E1
4.627249400E1,4.235292664E0,-1.347916992E1,1.169068909E0,1.417718053E1
4.628243000E1,4.902455292E0,-1.419677765E1,2.553390198E0,1.523490614E1
4.629236600E1,5.672603760E0,-1.456126968E1,2.526296539E0,1.583007209E1
4.630230200E1,6.364614716E0,-1.430395477E1,4.632865906E-1,1.566288853E1
4.631223800E1,7.040608978E0,-1.310240341E1,-1.869612122E0,1.499128412E1
4.632217400E1,7.373516693E0,-1.167152893E1,-3.034639435E0,1.413514671E1
4.633211000E1,5.898633728E0,-1.005758514E1,-2.893482971E0,1.201337349E1
4.634204600E1,3.125650177E0,-8.489595795E0,-1.766775970E0,9.217614828E0
4.635198100E1,6.032455444E-1,-7.992180176E0,-9.803114319E-1,8.074643005E0
4.636191700E1,-7.415579224E-1,-8.765172729E0,-1.475332031E0,8.919347831E0
4.637185300E1,-1.516346741E0,-9.507479095E0,-1.186881866E0,9.700523427E0
4.638178900E1,-2.003284149E0,-9.696386261E0,8.262817383E-2,9.901509043E0
4.639172500E1,-1.905687103E0,-9.658814392E0,1.877096558E0,1.002236650E1
4.640166100E1,-1.370250549E0,-9.351802826E0,1.291514282E0,9.539486978E0
4.641159700E1,-7.786807251E-1,-9.049730988E0,-1.832189941E-1,9.085017546E0
4.642153300E1,-1.327738953E-1,-9.084608459E0,-6.782395935E-1,9.110858835E0
4.643146900E1,4.887336731E-1,-9.076525269E0,-7.481442261E-1,9.120410700E0
4.644140500E1,1.113684082E0,-8.873996429E0,-8.967851257E-1,8.988455286E0
4.645134100E1,1.589843903E0,-8.480165405E0,-9.574090576E-1,8.680866376E0
4.646127700E1,1.815275116E0,-8.217611389E0,-1.154100037E0,8.494486894E0
4.647121300E1,1.918410645E0,-8.183781738E0,-1.109642487E0,8.478554676E0
4.648114900E1,1.946552124E0,-8.104297028E0,-6.981481934E-1,8.363976709E0
4.649108500E1,2.389780426E0,-7.736212463E0,-6.670129395E-1,8.124342436E0
4.650102100E1,2.702629852E0,-7.262447662E0,-6.307882690E-1,7.774654205E0
4.651095700E1,2.830613708E0,-6.735543365E0,-6.324348450E-1,7.333477499E0
4.652089300E1,2.929857330E0,-6.165678406E0,-9.041198730E-1,6.886006602E0
